timestamp,glucose_mg_dl
2024-01-01 15:50:00,68.10763952838528
2024-01-01 15:55:00,120.25790354187383
2024-01-01 16:00:00,127.02031652732069
2024-01-01 16:05:00,114.3453993986374
2024-01-01 16:10:00,123.54252496945558
2024-01-01 16:15:00,117.28374333984867
2024-01-01 16:20:00,121.13125905243959
2024-01-01 16:25:00,117.384848081456
2024-01-01 16:30:00,125.3013250472508
2024-01-01 16:35:00,118.96910361610405
2024-01-01 16:40:00,123.7358431795205
2024-01-01 16:45:00,112.88143999387569
2024-01-01 16:50:00,122.75187921213568
2024-01-01 16:55:00,125.04788378204466
2024-01-01 17:00:00,119.38166302887649
2024-01-01 17:05:00,118.16374429001921
2024-01-01 17:10:00,121.25199198599604
2024-01-01 17:15:00,120.17662656776471
2024-01-01 17:20:00,123.08981824811315
2024-01-01 17:25:00,117.87632284553126
2024-01-01 17:30:00,125.77020265028419
2024-01-01 17:35:00,122.00432222635897
2024-01-01 17:40:00,122.70706350818429
2024-01-01 17:45:00,116.52237837930637
2024-01-01 17:50:00,116.6348068330479
2024-01-01 17:55:00,126.31202446920199
2024-01-01 18:00:00,104.05426648069322
2024-01-01 18:05:00,102.85390988352178
2024-01-01 18:10:00,99.00611420145455
2024-01-01 18:15:00,100.63534806431448
2024-01-01 18:20:00,101.3874394206868
2024-01-01 18:25:00,95.01301961354994
2024-01-01 18:30:00,101.42582348899431
2024-01-01 18:35:00,100.1514291807306
2024-01-01 18:40:00,94.57658216595468
2024-01-01 18:45:00,101.78390776560005
2024-01-01 18:50:00,106.7450066189755
2024-01-01 18:55:00,98.41916841428952
2024-01-01 19:00:00,104.88351150062671
2024-01-01 19:05:00,109.38751837709358
2024-01-01 19:10:00,97.15195019168884
2024-01-01 19:15:00,65.10274511347238
2024-01-01 19:20:00,100.12830745883511
2024-01-01 19:25:00,100.8712701684143
2024-01-01 19:30:00,101.61381309849877
2024-01-01 19:35:00,103.02990793050691
2024-01-01 19:40:00,96.42659202459984
2024-01-01 19:45:00,101.19695970190898
2024-01-01 19:50:00,99.40007864548042
2024-01-01 19:55:00,99.26051601507567
2024-01-01 20:00:00,102.74006876695738
2024-01-01 20:05:00,97.67961901471287
2024-01-01 20:10:00,53.37870126144329
2024-01-01 20:15:00,96.68021231283277
2024-01-01 20:20:00,93.2665405359262
2024-01-01 20:25:00,99.24248871621751
2024-01-01 20:30:00,99.84161736159436
2024-01-01 20:35:00,97.2115429828449
2024-01-01 20:40:00,103.81611069294962
2024-01-01 20:45:00,102.54282730833343
2024-01-01 20:50:00,55.048738886880415
2024-01-01 20:55:00,102.96311058804892
2024-01-01 21:00:00,96.87754349523719
2024-01-01 21:05:00,95.66536265468035
2024-01-01 21:10:00,95.46221022067176
2024-01-01 21:15:00,103.16813783217543
2024-01-01 21:20:00,104.42388713403683
2024-01-01 21:25:00,107.79225688504667
2024-01-01 21:30:00,97.35449165709628
2024-01-01 21:35:00,98.86251600182143
2024-01-01 21:40:00,98.89177256243343
2024-01-01 21:45:00,97.20580140357406
2024-01-01 21:50:00,96.22323984248281
2024-01-01 21:55:00,97.04840756134108
2024-01-01 22:00:00,96.79941292014239
2024-01-01 22:05:00,101.29538097893537
2024-01-01 22:10:00,98.0691686408531
2024-01-01 22:15:00,108.94547744567654
2024-01-01 22:20:00,100.38654848788778
2024-01-01 22:25:00,92.3366501661943
2024-01-01 22:30:00,97.80649512812974
2024-01-01 22:35:00,98.52494453993002
2024-01-01 22:40:00,98.83852379834492
2024-01-01 22:45:00,101.07681592611331
2024-01-01 22:50:00,105.38431421780426
2024-01-01 22:55:00,93.36162641621333
2024-01-01 23:00:00,98.93033618659516
2024-01-01 23:05:00,105.7164904439831
2024-01-01 23:10:00,99.439574425783
2024-01-01 23:15:00,98.4058719155003
2024-01-01 23:20:00,106.80575210972914
2024-01-01 23:25:00,102.30244417562915
2024-01-01 23:30:00,92.89949199689207
2024-01-01 23:35:00,99.57255119460693
2024-01-01 23:40:00,99.99655316110173
2024-01-01 23:45:00,102.0716829772986
2024-01-01 23:50:00,100.4740896380611
2024-01-01 23:55:00,104.7607373983674
2024-01-02 00:00:00,91.10839426901799
2024-01-02 00:05:00,85.36621480763039
2024-01-02 00:10:00,88.71016013414344
2024-01-02 00:15:00,91.7923625862099
2024-01-02 00:20:00,86.52395898206633
2024-01-02 00:25:00,87.48724679506003
2024-01-02 00:30:00,95.80612541662617
2024-01-02 00:35:00,87.57845680389757
2024-01-02 00:40:00,90.93069243665899
2024-01-02 00:45:00,98.2917764338065
2024-01-02 00:50:00,92.39608946090587
2024-01-02 00:55:00,91.7600720699063
2024-01-02 01:00:00,97.800309131415
2024-01-02 01:05:00,90.66805303154942
2024-01-02 01:10:00,87.6434295991839
2024-01-02 01:15:00,96.64924020479835
2024-01-02 01:20:00,88.40334099299977
2024-01-02 01:25:00,84.74228085612616
2024-01-02 01:30:00,83.53484188432705
2024-01-02 01:35:00,86.21226447006335
2024-01-02 01:40:00,88.69034316258511
2024-01-02 01:45:00,91.13723654012837
2024-01-02 01:50:00,97.07760727853396
2024-01-02 01:55:00,63.27074744033421
2024-01-02 02:00:00,87.90817188420039
2024-01-02 02:05:00,95.32437490854318
2024-01-02 02:10:00,90.45775399577137
2024-01-02 02:15:00,87.21209916251836
2024-01-02 02:20:00,59.44133890219999
2024-01-02 02:25:00,84.79911046693245
2024-01-02 02:30:00,86.27199968777082
2024-01-02 02:35:00,89.81522072321985
2024-01-02 02:40:00,84.85152654779174
2024-01-02 02:45:00,89.06744858879496
2024-01-02 02:50:00,95.6860220712774
2024-01-02 02:55:00,54.43944323865899
2024-01-02 03:00:00,89.80645611731305
2024-01-02 03:05:00,89.69473967273326
2024-01-02 03:10:00,88.80648649254351
2024-01-02 03:15:00,92.75605707845459
2024-01-02 03:20:00,85.87346631709505
2024-01-02 03:25:00,86.89892531532833
2024-01-02 03:30:00,85.06808131093722
2024-01-02 03:35:00,88.70477150698912
2024-01-02 03:40:00,85.9837564119366
2024-01-02 03:45:00,90.13189559879406
2024-01-02 03:50:00,91.85077062843575
2024-01-02 03:55:00,89.10193870440908
2024-01-02 04:00:00,96.32725093010747
2024-01-02 04:05:00,89.78978086719785
2024-01-02 04:10:00,87.72555750724752
2024-01-02 04:15:00,87.45657217735027
2024-01-02 04:20:00,96.16392283065906
2024-01-02 04:25:00,93.46013242046429
2024-01-02 04:30:00,89.52337338562023
2024-01-02 04:35:00,82.4795206371296
2024-01-02 04:40:00,89.8996489160952
2024-01-02 04:45:00,84.55698110347144
2024-01-02 04:50:00,90.03129047280746
2024-01-02 04:55:00,95.99834841684829
2024-01-02 05:00:00,90.72775200354234
2024-01-02 05:05:00,89.21475379146054
2024-01-02 05:10:00,89.58225214822959
2024-01-02 05:15:00,95.2424249259126
2024-01-02 05:20:00,85.68295128409672
2024-01-02 05:25:00,94.18247882699123
2024-01-02 05:30:00,89.90667175010717
2024-01-02 05:35:00,91.71314943445194
2024-01-02 05:40:00,92.48795436271462
2024-01-02 05:45:00,94.36192307252595
2024-01-02 05:50:00,90.99133628430751
2024-01-02 05:55:00,91.4822994997545
2024-01-02 06:00:00,112.03851243201508
2024-01-02 06:05:00,63.9484053449368
2024-01-02 06:10:00,111.96539178440456
2024-01-02 06:15:00,111.72865187289905
2024-01-02 06:20:00,108.80541568776684
2024-01-02 06:25:00,111.74881073926021
2024-01-02 06:30:00,108.30706353685476
2024-01-02 06:35:00,111.82946804474595
2024-01-02 06:40:00,113.20299291860883
2024-01-02 06:45:00,111.56785081978214
2024-01-02 06:50:00,113.19346542035599
2024-01-02 06:55:00,112.78124091070573
2024-01-02 07:00:00,113.46914838855156
2024-01-02 07:05:00,110.63571257119904
2024-01-02 07:10:00,104.55514313847885
2024-01-02 07:15:00,102.51045590284575
2024-01-02 07:20:00,111.32667826427664
2024-01-02 07:25:00,112.62775477017237
2024-01-02 07:30:00,111.81025820845056
2024-01-02 07:35:00,107.08196821690602
2024-01-02 07:40:00,107.08728758966971
2024-01-02 07:45:00,108.50371722047117
2024-01-02 07:50:00,111.12876961473128
2024-01-02 07:55:00,109.55757922600364
2024-01-02 08:00:00,135.8586136967109
2024-01-02 08:05:00,138.81387332514475
2024-01-02 08:10:00,137.61131793922326
2024-01-02 08:15:00,144.3378271672951
2024-01-02 08:20:00,137.25121381139652
2024-01-02 08:25:00,138.91615029890238
2024-01-02 08:30:00,139.63614125684435
2024-01-02 08:35:00,130.4277126160493
2024-01-02 08:40:00,142.15360374617077
2024-01-02 08:45:00,138.1088531226145
2024-01-02 08:50:00,144.50742040313335
2024-01-02 08:55:00,142.95625622768418
2024-01-02 09:00:00,145.6412361505153
2024-01-02 09:05:00,140.14330367242488
2024-01-02 09:10:00,140.10590489866627
2024-01-02 09:15:00,140.10578591052382
2024-01-02 09:20:00,143.89284523369153
2024-01-02 09:25:00,55.74076266349826
2024-01-02 09:30:00,140.31915264123754
2024-01-02 09:35:00,147.78073253219853
2024-01-02 09:40:00,139.3290218213932
2024-01-02 09:45:00,140.6464735125371
2024-01-02 09:50:00,141.5766287049133
2024-01-02 09:55:00,139.06771760148635
2024-01-02 10:00:00,139.27512708122828
2024-01-02 10:05:00,140.01379193065037
2024-01-02 10:10:00,133.6322024641255
2024-01-02 10:15:00,144.53307215493538
2024-01-02 10:20:00,137.00704027905613
2024-01-02 10:25:00,140.08260370763665
2024-01-02 10:30:00,146.17533785293034
2024-01-02 10:35:00,141.0028747645792
2024-01-02 10:40:00,142.525891298503
2024-01-02 10:45:00,140.63884631525707
2024-01-02 10:50:00,136.5708928958396
2024-01-02 10:55:00,63.0333365075177
2024-01-02 11:00:00,143.18758513797926
2024-01-02 11:05:00,139.849169408005
2024-01-02 11:10:00,142.48266024051634
2024-01-02 11:15:00,139.08099973364085
2024-01-02 11:20:00,68.41695695631374
2024-01-02 11:25:00,144.14088025777397
2024-01-02 11:30:00,138.4777573259845
2024-01-02 11:35:00,135.62735879235717
2024-01-02 11:40:00,138.5112938926159
2024-01-02 11:45:00,133.43901094073385
2024-01-02 11:50:00,51.44893775589118
2024-01-02 11:55:00,143.45696039052348
2024-01-02 12:00:00,152.84797300265654
2024-01-02 12:05:00,148.238631886885
2024-01-02 12:10:00,146.51770085424124
2024-01-02 12:15:00,156.394652828604
2024-01-02 12:20:00,56.52922616487984
2024-01-02 12:25:00,147.45969249096544
2024-01-02 12:30:00,51.571569943100414
2024-01-02 12:35:00,147.20292223774496
2024-01-02 12:40:00,150.57539036450288
2024-01-02 12:45:00,148.15538517787797
2024-01-02 12:50:00,148.1784504067236
2024-01-02 12:55:00,152.8308615438392
2024-01-02 13:00:00,150.49339979595698
2024-01-02 13:05:00,153.07950314542742
2024-01-02 13:10:00,152.08295829098182
2024-01-02 13:15:00,149.87460495462778
2024-01-02 13:20:00,147.24550649060814
2024-01-02 13:25:00,146.348952793621
2024-01-02 13:30:00,156.37810189131363
2024-01-02 13:35:00,150.39355046584052
2024-01-02 13:40:00,150.4361009364912
2024-01-02 13:45:00,149.6302734787529
2024-01-02 13:50:00,55.15365777022427
2024-01-02 13:55:00,152.7400340643188
2024-01-02 14:00:00,113.56653470527509
2024-01-02 14:05:00,123.59019854495641
2024-01-02 14:10:00,125.13170378802528
2024-01-02 14:15:00,122.30572521257838
2024-01-02 14:20:00,122.138820296812
2024-01-02 14:25:00,127.09335476189415
2024-01-02 14:30:00,118.74642016773753
2024-01-02 14:35:00,116.884519588495
2024-01-02 14:40:00,119.77313031823141
2024-01-02 14:45:00,119.97535731293054
2024-01-02 14:50:00,116.23674660193569
2024-01-02 14:55:00,115.91610843331532
2024-01-02 15:00:00,117.87728807232307
2024-01-02 15:05:00,120.10410924256837
2024-01-02 15:10:00,116.07101478752078
2024-01-02 15:15:00,116.3046671095548
2024-01-02 15:20:00,123.18255987896765
2024-01-02 15:25:00,125.55218480760911
2024-01-02 15:30:00,125.36166076463071
2024-01-02 15:35:00,122.05399584603632
2024-01-02 15:40:00,120.53256163694847
2024-01-02 15:45:00,119.74513077164234
2024-01-02 15:50:00,116.6333034608641
2024-01-02 15:55:00,114.16266832703586
2024-01-02 16:00:00,52.966864019241775
2024-01-02 16:05:00,121.63628986270653
2024-01-02 16:10:00,113.30725408513823
2024-01-02 16:15:00,119.4679025419872
2024-01-02 16:20:00,56.15859883182382
2024-01-02 16:25:00,118.06530112060416
2024-01-02 16:30:00,118.6009976931546
2024-01-02 16:35:00,120.27093381801248
2024-01-02 16:40:00,125.94844653040315
2024-01-02 16:45:00,123.55416128145276
2024-01-02 16:50:00,68.61897391013956
2024-01-02 16:55:00,119.85190286647176
2024-01-02 17:00:00,119.82782688554613
2024-01-02 17:05:00,121.25314501616268
2024-01-02 17:10:00,124.58802544265923
2024-01-02 17:15:00,113.82926245213841
2024-01-02 17:20:00,123.29831836663242
2024-01-02 17:25:00,121.79531328188537
2024-01-02 17:30:00,119.70059349417667
2024-01-02 17:35:00,112.51273268636308
2024-01-02 17:40:00,111.55704496027624
2024-01-02 17:45:00,115.6107874636976
2024-01-02 17:50:00,126.31348158830063
2024-01-02 17:55:00,113.45283155283475
2024-01-02 18:00:00,101.87401628802508
2024-01-02 18:05:00,56.824956552523126
2024-01-02 18:10:00,97.41855975748706
2024-01-02 18:15:00,104.46027299717811
2024-01-02 18:20:00,100.67088221310068
2024-01-02 18:25:00,97.65004559166631
2024-01-02 18:30:00,95.30603764159898
2024-01-02 18:35:00,104.53579516134076
2024-01-02 18:40:00,105.34828469271174
2024-01-02 18:45:00,97.36112576293232
2024-01-02 18:50:00,99.71471268610009
2024-01-02 18:55:00,99.75661051452518
2024-01-02 19:00:00,102.5693969056907
2024-01-02 19:05:00,98.96223238192006
2024-01-02 19:10:00,103.56422144898177
2024-01-02 19:15:00,96.60731387173365
2024-01-02 19:20:00,101.39612739844335
2024-01-02 19:25:00,95.4335579358297
2024-01-02 19:30:00,99.92445878182279
2024-01-02 19:35:00,99.49000123818367
2024-01-02 19:40:00,100.7319284260088
2024-01-02 19:45:00,102.50895105421868
2024-01-02 19:50:00,107.31935856214942
2024-01-02 19:55:00,94.7756074912471
2024-01-02 20:00:00,100.62251559584914
2024-01-02 20:05:00,103.31000128039274
2024-01-02 20:10:00,105.26491531637427
2024-01-02 20:15:00,106.02315602775616
2024-01-02 20:20:00,95.66454556004501
2024-01-02 20:25:00,97.75824724334252
2024-01-02 20:30:00,100.86048259350488
2024-01-02 20:35:00,103.16234734925568
2024-01-02 20:40:00,93.95438918243705
2024-01-02 20:45:00,104.60220180177353
2024-01-02 20:50:00,98.15020559146974
2024-01-02 20:55:00,98.31549120565464
2024-01-02 21:00:00,98.4139123927357
2024-01-02 21:05:00,102.23721964045178
2024-01-02 21:10:00,94.71074971872164
2024-01-02 21:15:00,102.85134614087809
2024-01-02 21:20:00,99.17766977980894
2024-01-02 21:25:00,99.80967230042293
2024-01-02 21:30:00,95.18957301816909
2024-01-02 21:35:00,97.85156323453104
2024-01-02 21:40:00,100.9171272644563
2024-01-02 21:45:00,102.50333050027514
2024-01-02 21:50:00,100.62223308487613
2024-01-02 21:55:00,99.86698975752171
2024-01-02 22:00:00,102.93566435235678
2024-01-02 22:05:00,97.38284500813064
2024-01-02 22:10:00,101.86605371405355
2024-01-02 22:15:00,103.59588583030302
2024-01-02 22:20:00,104.02933441853789
2024-01-02 22:25:00,96.08519654263628
2024-01-02 22:30:00,96.27963439530592
2024-01-02 22:35:00,101.70237811286441
2024-01-02 22:40:00,94.45559362143425
2024-01-02 22:45:00,97.68906654519765
2024-01-02 22:50:00,97.23272956000169
2024-01-02 22:55:00,104.04529266868944
2024-01-02 23:00:00,97.63990847624976
2024-01-02 23:05:00,97.86578561345374
2024-01-02 23:10:00,97.845178383468
2024-01-02 23:15:00,104.44581516385172
2024-01-02 23:20:00,107.86510017658384
2024-01-02 23:25:00,96.59194639749111
2024-01-02 23:30:00,101.46566852913831
2024-01-02 23:35:00,91.07385232211183
2024-01-02 23:40:00,55.19626417490068
2024-01-02 23:45:00,96.86179697582182
2024-01-02 23:50:00,101.70725480045728
2024-01-02 23:55:00,102.2613598332605
2024-01-03 00:00:00,87.14558704376054
2024-01-03 00:05:00,89.74771942738224
2024-01-03 00:10:00,82.41551352050706
2024-01-03 00:15:00,91.19106137184325
2024-01-03 00:20:00,91.7815685848684
2024-01-03 00:25:00,85.58155777796621
2024-01-03 00:30:00,92.49747165752099
2024-01-03 00:35:00,92.95158509429777
2024-01-03 00:40:00,87.80375468709299
2024-01-03 00:45:00,95.34367921185094
2024-01-03 00:50:00,89.8233978149705
2024-01-03 00:55:00,92.29144850811785
2024-01-03 01:00:00,90.43014497897465
2024-01-03 01:05:00,87.78902022184907
2024-01-03 01:10:00,94.5282682413212
2024-01-03 01:15:00,95.14773886052156
2024-01-03 01:20:00,88.60214127295059
2024-01-03 01:25:00,94.9572561359883
2024-01-03 01:30:00,91.49648392348342
2024-01-03 01:35:00,98.30905210521924
2024-01-03 01:40:00,94.29411417002866
2024-01-03 01:45:00,90.48253120586685
2024-01-03 01:50:00,82.01131184382993
2024-01-03 01:55:00,91.60198312141486
2024-01-03 02:00:00,88.7270528531617
2024-01-03 02:05:00,90.05789430081524
2024-01-03 02:10:00,90.51349642389206
2024-01-03 02:15:00,92.00733431962497
2024-01-03 02:20:00,94.8461841097908
2024-01-03 02:25:00,90.7434843141764
2024-01-03 02:30:00,88.8453052221298
2024-01-03 02:35:00,85.58514926111721
2024-01-03 02:40:00,95.72431085910365
2024-01-03 02:45:00,86.43693542122499
2024-01-03 02:50:00,92.65015839685739
2024-01-03 02:55:00,90.18951359990076
2024-01-03 03:00:00,87.03039212280004
2024-01-03 03:05:00,86.31980178547599
2024-01-03 03:10:00,88.94204188059005
2024-01-03 03:15:00,94.92039806446064
2024-01-03 03:20:00,65.21981520056188
2024-01-03 03:25:00,64.91467565462465
2024-01-03 03:30:00,91.01670103450552
2024-01-03 03:35:00,86.63058940978487
2024-01-03 03:40:00,92.25501914562301
2024-01-03 03:45:00,90.97388888026144
2024-01-03 03:50:00,90.73643968114136
2024-01-03 03:55:00,87.8549466153594
2024-01-03 04:00:00,89.42515871227633
2024-01-03 04:05:00,99.382475132741
2024-01-03 04:10:00,93.82570589922646
2024-01-03 04:15:00,93.92314026737843
2024-01-03 04:20:00,88.29994660696832
2024-01-03 04:25:00,93.9417549558062
2024-01-03 04:30:00,87.13564339389383
2024-01-03 04:35:00,87.90775010451642
2024-01-03 04:40:00,94.9193345401486
2024-01-03 04:45:00,92.10996987100414
2024-01-03 04:50:00,94.18836050145654
2024-01-03 04:55:00,91.38214701686778
2024-01-03 05:00:00,98.3989031966858
2024-01-03 05:05:00,83.6549394235241
2024-01-03 05:10:00,50.483835277827104
2024-01-03 05:15:00,84.97645439713385
2024-01-03 05:20:00,91.48109226901875
2024-01-03 05:25:00,89.4290976941537
2024-01-03 05:30:00,87.62224151023588
2024-01-03 05:35:00,95.26172497990795
2024-01-03 05:40:00,94.13468153220298
2024-01-03 05:45:00,88.90860482108182
2024-01-03 05:50:00,91.07148084610247
2024-01-03 05:55:00,89.1886705965092
2024-01-03 06:00:00,110.04670562297753
2024-01-03 06:05:00,109.41763240042548
2024-01-03 06:10:00,108.90578532080332
2024-01-03 06:15:00,107.80365566853727
2024-01-03 06:20:00,110.75614792935885
2024-01-03 06:25:00,105.28775025418803
2024-01-03 06:30:00,109.48036751757226
2024-01-03 06:35:00,110.8259355179746
2024-01-03 06:40:00,107.4373658182286
2024-01-03 06:45:00,106.10005953536077
2024-01-03 06:50:00,120.02454950852784
2024-01-03 06:55:00,112.93694982245059
2024-01-03 07:00:00,116.19347855211157
2024-01-03 07:05:00,99.09167052554497
2024-01-03 07:10:00,115.13326742979224
2024-01-03 07:15:00,117.41079493114549
2024-01-03 07:20:00,112.96549225423067
2024-01-03 07:25:00,106.31049562180017
2024-01-03 07:30:00,110.01877278496997
2024-01-03 07:35:00,109.8890980398532
2024-01-03 07:40:00,110.81329969438066
2024-01-03 07:45:00,111.53270796325592
2024-01-03 07:50:00,108.03691438811644
2024-01-03 07:55:00,112.59262193517918
2024-01-03 08:00:00,136.94041851507734
2024-01-03 08:05:00,146.98673974957902
2024-01-03 08:10:00,140.95531605372096
2024-01-03 08:15:00,138.43039566961633
2024-01-03 08:20:00,140.38434761717846
2024-01-03 08:25:00,138.11950394606092
2024-01-03 08:30:00,142.8786787022256
2024-01-03 08:35:00,140.92245109572346
2024-01-03 08:40:00,141.10675634069798
2024-01-03 08:45:00,141.19783260625778
2024-01-03 08:50:00,146.5944930595114
2024-01-03 08:55:00,142.5829014570305
2024-01-03 09:00:00,139.26470484703844
2024-01-03 09:05:00,142.13665529617367
2024-01-03 09:10:00,140.1785833645813
2024-01-03 09:15:00,144.28971455936312
2024-01-03 09:20:00,133.5268476733217
2024-01-03 09:25:00,133.93282424069952
2024-01-03 09:30:00,141.98134083235348
2024-01-03 09:35:00,143.32144075761323
2024-01-03 09:40:00,137.6373044698946
2024-01-03 09:45:00,142.26378997130487
2024-01-03 09:50:00,140.69466090982945
2024-01-03 09:55:00,140.73487336150046
2024-01-03 10:00:00,138.3746703185586
2024-01-03 10:05:00,139.67424437302174
2024-01-03 10:10:00,140.76866054389615
2024-01-03 10:15:00,137.70465555417425
2024-01-03 10:20:00,136.5053102815008
2024-01-03 10:25:00,141.56656104513664
2024-01-03 10:30:00,143.4496035193757
2024-01-03 10:35:00,140.0958643500014
2024-01-03 10:40:00,138.51778357758388
2024-01-03 10:45:00,141.85301784671316
2024-01-03 10:50:00,140.31553543669773
2024-01-03 10:55:00,138.65774378117965
2024-01-03 11:00:00,140.82133159720271
2024-01-03 11:05:00,140.24757156360042
2024-01-03 11:10:00,140.19705920913694
2024-01-03 11:15:00,146.24912565718805
2024-01-03 11:20:00,135.3407975654311
2024-01-03 11:25:00,134.6892263969697
2024-01-03 11:30:00,143.55403306600948
2024-01-03 11:35:00,139.28463639335504
2024-01-03 11:40:00,138.76493471094105
2024-01-03 11:45:00,143.6257392340509
2024-01-03 11:50:00,144.1855870561811
2024-01-03 11:55:00,143.4536777693844
2024-01-03 12:00:00,159.36916944358995
2024-01-03 12:05:00,143.19994994317577
2024-01-03 12:10:00,152.46163484649193
2024-01-03 12:15:00,157.16929987672944
2024-01-03 12:20:00,150.31977297640805
2024-01-03 12:25:00,146.97813523779152
2024-01-03 12:30:00,151.27848602224248
2024-01-03 12:35:00,155.17235801403717
2024-01-03 12:40:00,149.2358699438441
2024-01-03 12:45:00,148.6653514270442
2024-01-03 12:50:00,143.3560465666761
2024-01-03 12:55:00,149.2707271430068
2024-01-03 13:00:00,149.61073468919062
2024-01-03 13:05:00,54.38137618203716
2024-01-03 13:10:00,52.16051508261383
2024-01-03 13:15:00,154.65970035890777
2024-01-03 13:20:00,150.21323203873155
